가게 이름,업종구분,주소,URL
77년생 곱도리전골식당,한식,서울 은평구 통일로66길 10-9 1층 77년생 곱도리전골식당,https://pcmap.place.naver.com/restaurant/1509855762/review/visitor#
넷길이콩나물국밥 은평본점,해장국,서울 은평구 진흥로 139 용진빌딩,https://pcmap.place.naver.com/restaurant/137762945/review/visitor#
옥이네김밥,종합분식,서울 은평구 연서로 247,https://pcmap.place.naver.com/restaurant/38009166/review/visitor#
브로밀,"스파게티,파스타전문",서울 은평구 불광로 16-19 1층 브로밀,https://pcmap.place.naver.com/restaurant/869624461/review/visitor#
마마수제만두,만두,서울 은평구 증산로 397,https://pcmap.place.naver.com/restaurant/20741250/review/visitor#
벙구갈비 응암점,"육류,고기요리",서울 은평구 응암로 269,https://pcmap.place.naver.com/restaurant/34353179/review/visitor#
가원,"육류,고기요리",서울 은평구 진흥로1길 34 1층,https://pcmap.place.naver.com/restaurant/1645357081/review/visitor#
오늘은 보글부대,"찌개,전골",서울 은평구 불광천길 430 1층,https://pcmap.place.naver.com/restaurant/1137541746/review/visitor#
부자갈비 경복궁 녹번점,"육류,고기요리",서울 은평구 서오릉로 4 삼진빌딩,https://pcmap.place.naver.com/restaurant/35507002/review/visitor#
솔찬 장칼국수 구파발본점,"칼국수,만두",서울 은평구 북한산로 2 금호어울림10단지 1028동 상가 1층 구파발 장칼국수,https://pcmap.place.naver.com/restaurant/1572308413/review/visitor#
삼오순대국 불광역점,"순대,순댓국",서울 은평구 불광로1길 2 삼오순대국,https://pcmap.place.naver.com/restaurant/31728670/review/visitor#
강씨네닭발,닭발,서울 은평구 연서로 194 1층,https://pcmap.place.naver.com/restaurant/36047005/review/visitor#
송추가마골 은평2호점,"육류,고기요리",서울 은평구 북한산로 228-1,https://pcmap.place.naver.com/restaurant/242552681/review/visitor#
37.5 녹번점,브런치,서울 은평구 통일로 636 미드스퀘어 8층,https://pcmap.place.naver.com/restaurant/1913731743/review/visitor#
소담촌 구산직영점,샤브샤브,서울 은평구 서오릉로 145 상원빌딩 3층,https://pcmap.place.naver.com/restaurant/343206142/review/visitor#
꾸울떡,종합분식,서울 은평구 은평로 65-2,https://pcmap.place.naver.com/restaurant/36690682/review/visitor#
온당,요리주점,서울 은평구 갈현로 33 1층 온당,https://pcmap.place.naver.com/restaurant/1505867328/review/visitor#
구파발맛극장,"육류,고기요리",서울 은평구 진관2로 12 메이폴카운티2차 103호,https://pcmap.place.naver.com/restaurant/1200152958/review/visitor#
포옹싸,베트남음식,서울 은평구 통일로 1022 신한헤스티아 2차 115호,https://pcmap.place.naver.com/restaurant/1378208391/review/visitor#
불티나 이모네전,"전,빈대떡",서울 은평구 응암로4길 24 1층 3호 불티나이모네전,https://pcmap.place.naver.com/restaurant/1814735805/review/visitor#
서오릉피자 구산본점,서오릉피자,서울 은평구 서오릉로 124 1층,https://pcmap.place.naver.com/restaurant/31355742/review/visitor#
택이네조개전골 응암점,조개요리,서울 은평구 응암로 262,https://pcmap.place.naver.com/restaurant/1409221344/review/visitor#
아우성황소곱창,"곱창,막창,양",서울 은평구 연서로29길 14-12 1층,https://pcmap.place.naver.com/restaurant/20869021/review/visitor#
유메오뎅 연신내,요리주점,서울 은평구 연서로29길 14 1층 유메오뎅,https://pcmap.place.naver.com/restaurant/1160825583/review/visitor#
flot,"카페,디저트",서울 은평구 서오릉로 20-1 1층,https://pcmap.place.naver.com/restaurant/1995366202/review/visitor#
