가게 이름,업종구분,주소,URL
택이네조개전골 구로디지털직영점,조개요리,서울 구로구 디지털로34길 27 1층 114호 택이네조개전골,https://pcmap.place.naver.com/restaurant/1366622923/review/visitor#
송림가,한정식,서울 구로구 경인로 398 송림가,https://pcmap.place.naver.com/restaurant/11550277/review/visitor#
경성양꼬치 구로디지털직영점,양꼬치,서울 구로구 디지털로32나길 15,https://pcmap.place.naver.com/restaurant/383763576/review/visitor#
참숯구이육향 구로디지털단지점,"육류,고기요리","서울 구로구 디지털로31길 12 태평양물산 109호, 110호",https://pcmap.place.naver.com/restaurant/1301239759/review/visitor#
육식예찬,소고기구이,서울 구로구 디지털로32나길 17-19 2층,https://pcmap.place.naver.com/restaurant/36928873/review/visitor#
팔진향 디큐브점,중식당,서울 구로구 경인로 662 6층 팔진향,https://pcmap.place.naver.com/restaurant/1021751761/review/visitor#
데일리스위츠,"카페,디저트",서울 구로구 중앙로 9 1층,https://pcmap.place.naver.com/restaurant/310190463/review/visitor#
대두족발,"족발,보쌈",서울 구로구 디지털로32길 97-6 1층 대두족발,https://pcmap.place.naver.com/restaurant/828994821/review/visitor#
스시비쇼쿠,"초밥,롤",서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 1층 110호,https://pcmap.place.naver.com/restaurant/51136231/review/visitor#
맛찬들왕소금구이 구로점,"육류,고기요리",서울 구로구 디지털로32나길 17-28,https://pcmap.place.naver.com/restaurant/38405256/review/visitor#
실크로드,중식당,"서울 구로구 경인로 398 송림가, 실크로드",https://pcmap.place.naver.com/restaurant/33704393/review/visitor#
어해도 횟집,일식당,서울 구로구 시흥대로 551 광희빌딩 2층,https://pcmap.place.naver.com/restaurant/36803590/review/visitor#
샤퀴테리서울,와인,서울 구로구 신도림로11라길 13 1층,https://pcmap.place.naver.com/restaurant/1337481143/review/visitor#
유메오뎅 구로디지털단지,요리주점,서울 구로구 디지털로32나길 8 1층 101호,https://pcmap.place.naver.com/restaurant/1450524200/review/visitor#
고마워케이크,케이크전문,서울 구로구 디지털로 300 1층 야외광장 앞,https://pcmap.place.naver.com/restaurant/37486059/review/visitor#
손가네생오리부페,오리요리,서울 구로구 개봉로19길 29 1층,https://pcmap.place.naver.com/restaurant/13152518/review/visitor#
한돈굴보쌈,"족발,보쌈",서울 구로구 경인로 661 대우푸르지오1차 2층 226호,https://pcmap.place.naver.com/restaurant/1411789749/review/visitor#
콘피,"카페,디저트",서울 구로구 경인로66길 5 신성은하수 아파트 상가 2층,https://pcmap.place.naver.com/restaurant/1762915664/review/visitor#
목구멍 구로디지털단지점,"육류,고기요리",서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 지하1층 B103-2호,https://pcmap.place.naver.com/restaurant/1461982256/review/visitor#
신선회수산 신도림점,생선회,서울 구로구 공원로6다길 14,https://pcmap.place.naver.com/restaurant/38514969/review/visitor#
구씨네매운집 본점,닭발,서울 구로구 공원로6나길 17-2,https://pcmap.place.naver.com/restaurant/34016225/review/visitor#
본죽&비빔밥cafe 오류점,죽,서울 구로구 경인로 203-1,https://pcmap.place.naver.com/restaurant/12987672/review/visitor#
롯데시티호텔구로 씨카페,뷔페,서울 구로구 디지털로 300 롯데시티호텔 구로 3층 씨카페,https://pcmap.place.naver.com/restaurant/37402172/review/visitor#
키친브로망스,피자,서울 구로구 새말로16길 16 지하1층,https://pcmap.place.naver.com/restaurant/1549486645/review/visitor#
호요 구디점,이자카야,서울 구로구 도림천로 452 301동 206호,https://pcmap.place.naver.com/restaurant/1919704929/review/visitor#
그랜마파이,피자,"서울 구로구 새말로 117-21 신도림역 1호선, 1번 승강장, 7-1 하차문 앞",https://pcmap.place.naver.com/restaurant/1605216052/review/visitor#
수밀 블랑제리,베이커리,서울 구로구 중앙로 100 1층 103호 수밀 블랑제리,https://pcmap.place.naver.com/restaurant/1271331461/review/visitor#
오뎅정종,"오뎅,꼬치",서울 구로구 경인로67길 23 2층 201호,https://pcmap.place.naver.com/restaurant/1592165719/review/visitor#
백소정 동양미래대점,일식당,"서울 구로구 경인로47길 26 2층, 백소정 동양미래대점",https://pcmap.place.naver.com/restaurant/1943951032/review/visitor#
금성관나주곰탕 구로직영점,"곰탕,설렁탕",서울 구로구 디지털로32길 92 1층 102호,https://pcmap.place.naver.com/restaurant/1273089989/review/visitor#
광영수산 구로점,생선회,서울 구로구 공원로8길 19,https://pcmap.place.naver.com/restaurant/18958883/review/visitor#
투썸플레이스 구로디지털역 깔깔거리점,카페,서울 구로구 디지털로32길 97-39,https://pcmap.place.naver.com/restaurant/1519373531/review/visitor#
코지로오모테나시 구로디지털단지점,이자카야,서울 구로구 디지털로32길 97-16 2층,https://pcmap.place.naver.com/restaurant/1701525188/review/visitor#
