가게 이름,업종구분,주소,URL
카츠디나인 신대방삼거리 본점,돈가스,서울 동작구 국사봉1길 12-5 1층,https://pcmap.place.naver.com/restaurant/1102241191/review/visitor#
경성상회,생선회,서울 동작구 노들로 674 노량진수산시장 신건물 1층 104호105호106호,https://pcmap.place.naver.com/restaurant/1233254542/review/visitor#
N/A,N/A,N/A,https://pcmap.place.naver.com/restaurant/31842610/review/visitor#
우아한밀실,소고기구이,서울 동작구 양녕로 274 3층,https://pcmap.place.naver.com/restaurant/1727309572/review/visitor#
수산회관,"매운탕,해물탕",서울 동작구 노들로 674 노량진수산시장2층(수협은행 옆),https://pcmap.place.naver.com/restaurant/37993135/review/visitor#
등나무집,"곰탕,설렁탕",서울 동작구 대림로 52,https://pcmap.place.naver.com/restaurant/19866550/review/visitor#
쿠라쿠라 참치,일식당,서울 동작구 동작대로 39 2층,https://pcmap.place.naver.com/restaurant/1386862969/review/visitor#
낙성곱창,"곱창,막창,양",서울 동작구 동작대로19길 60,https://pcmap.place.naver.com/restaurant/19877338/review/visitor#
뚜스뚜스 흑석역점,브런치,서울 동작구 현충로 75 원불교기념관 1층,https://pcmap.place.naver.com/restaurant/1003725520/review/visitor#
부산자갈치,생선회,서울 동작구 노들로 674,https://pcmap.place.naver.com/restaurant/1875778803/review/visitor#
면식당 숭실대점,일식당,서울 동작구 사당로 24 2층,https://pcmap.place.naver.com/restaurant/1936651352/review/visitor#
빕스 대방점,패밀리레스토랑,서울 동작구 노량진로 2,https://pcmap.place.naver.com/restaurant/11621627/review/visitor#
시너리,베이커리,서울 동작구 사당로25가길 1 1층,https://pcmap.place.naver.com/restaurant/1022273433/review/visitor#
조가네갑오징어 사당점,오징어요리,서울 동작구 남부순환로271길 24 1층,https://pcmap.place.naver.com/restaurant/33471354/review/visitor#
순천집,한식,서울 동작구 노량진로 80 노량진큐브스테이트 오피스텔 2층,https://pcmap.place.naver.com/restaurant/11857246/review/visitor#
기꾸참치,생선회,서울 동작구 남부순환로271길 14 2층,https://pcmap.place.naver.com/restaurant/38018791/review/visitor#
72420 사당본점,72420,서울 동작구 동작대로1길 50 1층,https://pcmap.place.naver.com/restaurant/31413905/review/visitor#
솥고집 사당점,"육류,고기요리","서울 동작구 사당로 305 1, 2층",https://pcmap.place.naver.com/restaurant/1991835614/review/visitor#
푸른바다,생선회,"서울 동작구 노들로 674 노량진수산시장 2층 활어 2-16, 2-17호",https://pcmap.place.naver.com/restaurant/566080414/review/visitor#
돈박집 이수본점,돼지고기구이,서울 동작구 사당로 257 1층,https://pcmap.place.naver.com/restaurant/1826657355/review/visitor#
시간을 들이다,베이커리,서울 동작구 보라매로 80 1층,https://pcmap.place.naver.com/restaurant/633094958/review/visitor#
수목식당,국수,서울 동작구 서달로14나길 28,https://pcmap.place.naver.com/restaurant/36183674/review/visitor#
미소네,생선회,서울 동작구 동작대로7길 32,https://pcmap.place.naver.com/restaurant/38009586/review/visitor#
해운대식당,생선회,서울 동작구 노들로 674,https://pcmap.place.naver.com/restaurant/1052233146/review/visitor#
낯선한식븟다,요리주점,서울 동작구 사당로30길 28 1층,https://pcmap.place.naver.com/restaurant/1971062401/review/visitor#
참오리전문점,오리요리,서울 동작구 사당로 307-10,https://pcmap.place.naver.com/restaurant/20717348/review/visitor#
온클라우드나인,"카페,디저트",서울 동작구 사당로26길 109 1층 101호 온클라우드나인,https://pcmap.place.naver.com/restaurant/1442187704/review/visitor#
도로도로커피숍,"카페,디저트",서울 동작구 노량진로 145 1층,https://pcmap.place.naver.com/restaurant/1758692496/review/visitor#
원조부안집 신대방삼거리역점,돼지고기구이,서울 동작구 상도로12길 20 1층,https://pcmap.place.naver.com/restaurant/1954649825/review/visitor#
청와옥 사당직영점,"순대,순댓국",서울 동작구 동작대로 71,https://pcmap.place.naver.com/restaurant/1929337126/review/visitor#
하늘채별관,한식,서울 동작구 노들로 674 노량진수산시장 5층 하늘채별관,https://pcmap.place.naver.com/restaurant/1181674860/review/visitor#
중앙식당,생선회,서울 동작구 노들로 674 노량진수산시장 2층 중앙식당,https://pcmap.place.naver.com/restaurant/38506868/review/visitor#
의리수산,생선회,서울 동작구 노들로 674,https://pcmap.place.naver.com/restaurant/1612728626/review/visitor#
고기굽는방앗간 이수역점,"육류,고기요리","서울 동작구 동작대로27가길 41 1, 2층",https://pcmap.place.naver.com/restaurant/1163373673/review/visitor#
주월,이자카야,서울 동작구 동작대로7길 62 1층,https://pcmap.place.naver.com/restaurant/1593737571/review/visitor#
크런디,요리주점,서울 동작구 흑석로 97 2층,https://pcmap.place.naver.com/restaurant/1669485171/review/visitor#
ATMOSFERA,이탈리아음식,서울 동작구 동작대로7길 102 2층,https://pcmap.place.naver.com/restaurant/1713629755/review/visitor#
사당돈,돼지고기구이,서울 동작구 사당로30길 159 1층,https://pcmap.place.naver.com/restaurant/1293051430/review/visitor#
달비촌대구막창 직영점,"곱창,막창,양",서울 동작구 동작대로1길 52,https://pcmap.place.naver.com/restaurant/20903590/review/visitor#
신라스테이 구로 카페,뷔페,서울 동작구 시흥대로 596 신라스테이구로 2층,https://pcmap.place.naver.com/restaurant/38553122/review/visitor#
영일만,생선회,서울 동작구 남부순환로271길 27,https://pcmap.place.naver.com/restaurant/20601342/review/visitor#
바른황소곱창,"곱창,막창,양",서울 동작구 동작대로7길 4 1층 바른황소곱창,https://pcmap.place.naver.com/restaurant/914843917/review/visitor#
감성필,"찌개,전골",서울 동작구 동작대로9길 7 1층 감성필,https://pcmap.place.naver.com/restaurant/1124567002/review/visitor#
서산안면도,생선회,서울 동작구 노들로 688,https://pcmap.place.naver.com/restaurant/36011223/review/visitor#
빈빈양꼬치 본점,양꼬치,서울 동작구 남부순환로271길 31,https://pcmap.place.naver.com/restaurant/21668521/review/visitor#
파니모들,"카페,디저트",서울 동작구 동작대로 153 원옥빌딩 1층,https://pcmap.place.naver.com/restaurant/1058105965/review/visitor#
