가게 이름,업종구분,주소,URL
찡어찡어,오징어요리,서울 중랑구 면목로 454,https://pcmap.place.naver.com/restaurant/33972087/review/visitor#
사가정 최삼겹 사가정본점,"육류,고기요리",서울 중랑구 사가정로 361 1층,https://pcmap.place.naver.com/restaurant/1129033595/review/visitor#
신내 우대갈비,"육류,고기요리",서울 중랑구 신내로 225 120.121호,https://pcmap.place.naver.com/restaurant/1519809123/review/visitor#
동네술집 상봉점,요리주점,서울 중랑구 망우로50길 36 1층 동네술집,https://pcmap.place.naver.com/restaurant/908973238/review/visitor#
인생한우소곱창,"곱창,막창,양",서울 중랑구 망우로50길 33 1층,https://pcmap.place.naver.com/restaurant/1992680298/review/visitor#
우림닭한마리,한식,서울 중랑구 용마산로115길 26 1층,https://pcmap.place.naver.com/restaurant/18209534/review/visitor#
망우식당 우림시장점,이탈리아음식,서울 중랑구 용마산로115가길 5 1층 망우식당,https://pcmap.place.naver.com/restaurant/1013659371/review/visitor#
오늘그릴,이탈리아음식,서울 중랑구 봉화산로54길 5,https://pcmap.place.naver.com/restaurant/1999738534/review/visitor#
중랑교집 상봉본점,돼지고기구이,서울 중랑구 봉우재로43길 38 1층 중랑교집,https://pcmap.place.naver.com/restaurant/1418857878/review/visitor#
허밍버드,"카페,디저트",서울 중랑구 상봉중앙로1가길 1-10 1F,https://pcmap.place.naver.com/restaurant/1128363068/review/visitor#
뱃놈과백정,조개요리,서울 중랑구 면목로 348,https://pcmap.place.naver.com/restaurant/1024582967/review/visitor#
빈스로드 상봉본점,"카페,디저트",서울 중랑구 봉화산로 111,https://pcmap.place.naver.com/restaurant/37883140/review/visitor#
본가감자탕,감자탕,서울 중랑구 봉우재로33길 40 1층 본가감자탕,https://pcmap.place.naver.com/restaurant/11727711/review/visitor#
다함닭갈비 먹골역직영점,닭갈비,서울 중랑구 공릉로 32 1층 다함닭갈비,https://pcmap.place.naver.com/restaurant/1699006419/review/visitor#
동춘원,중식당,서울 중랑구 망우로66길 57 1층 동춘원,https://pcmap.place.naver.com/restaurant/20919368/review/visitor#
바다횟집,생선회,서울 중랑구 동일로121길 98 1층 바다횟집,https://pcmap.place.naver.com/restaurant/37608960/review/visitor#
천외천,오리요리,서울 중랑구 봉우재로33길 12 천외천 북경오리구이,https://pcmap.place.naver.com/restaurant/21099341/review/visitor#
소꼴농장 면목본점,소고기구이,서울 중랑구 봉우재로 132 세모빌딩 1F,https://pcmap.place.naver.com/restaurant/19964227/review/visitor#
먹고을전주콩나물국밥 묵동본점,한식,서울 중랑구 중랑역로 268,https://pcmap.place.naver.com/restaurant/18203812/review/visitor#
그린플레이트 신내점,샤브샤브,서울 중랑구 용마산로 670 시티원스퀘어 C214,https://pcmap.place.naver.com/restaurant/1874918103/review/visitor#
천복집 흑염소 서울 상봉1호점,"육류,고기요리",서울 중랑구 망우로 262 1층,https://pcmap.place.naver.com/restaurant/1152993529/review/visitor#
이학갈비,"육류,고기요리",서울 중랑구 면목로 310,https://pcmap.place.naver.com/restaurant/35157873/review/visitor#
어사출또 망우점,생선회,서울 중랑구 용마산로115길 104,https://pcmap.place.naver.com/restaurant/1824537542/review/visitor#
면동떡볶이,종합분식,서울 중랑구 면목로57길 33 1층 면동분식,https://pcmap.place.naver.com/restaurant/20873629/review/visitor#
교진 종로 닭한마리,닭요리,서울 중랑구 면목로88길 5-9,https://pcmap.place.naver.com/restaurant/37555319/review/visitor#
롯데리아 중랑역점,햄버거,서울 중랑구 망우로 192 1층 롯데리아,https://pcmap.place.naver.com/restaurant/30842295/review/visitor#
까무리,요리주점,서울 중랑구 망우로48길 38 상봉 어반하임 1동 1층 101호,https://pcmap.place.naver.com/restaurant/1040722878/review/visitor#
키미노돼지국밥,국밥,서울 중랑구 중랑천로10길 92 1층,https://pcmap.place.naver.com/restaurant/1923842456/review/visitor#
회의정석,생선회,서울 중랑구 동일로101길 24 1층,https://pcmap.place.naver.com/restaurant/1452697115/review/visitor#
피제리아디파올로,양식,서울 중랑구 양원역로14가길 27 1층,https://pcmap.place.naver.com/restaurant/1550563307/review/visitor#
어느날 오늘,케이크전문,서울 중랑구 봉화산로30길 98 삼성팰리스 1층,https://pcmap.place.naver.com/restaurant/1929386226/review/visitor#
홍어본가,"해물,생선요리",서울 중랑구 동일로 867 1층 홍어본가,https://pcmap.place.naver.com/restaurant/20869736/review/visitor#
바다목장바닷가재,바닷가재요리,서울 중랑구 봉우재로 49,https://pcmap.place.naver.com/restaurant/11734272/review/visitor#
