가게 이름,업종구분,주소,URL
쭈꾸미블루스 신촌본점,주꾸미요리,서울 마포구 백범로1길 21,https://pcmap.place.naver.com/restaurant/35849217/review/visitor#
경양카츠 연남점,돈가스,서울 마포구 동교로 238-1 1층 경양카츠,https://pcmap.place.naver.com/restaurant/1128364627/review/visitor#
펠른,카페,서울 마포구 성미산로22길 18 A'동 1층 펠른 하우스,https://pcmap.place.naver.com/restaurant/1729088578/review/visitor#
해피치즈스마일 연남점,분식,서울 마포구 동교로 244-1 2층 해피치즈스마일 연남점,https://pcmap.place.naver.com/restaurant/1334089514/review/visitor#
투떰즈업,베이커리,서울 마포구 희우정로16길 53 1층,https://pcmap.place.naver.com/restaurant/941188692/review/visitor#
수지앤파스타,"스파게티,파스타전문",서울 마포구 독막로15길 3-18,https://pcmap.place.naver.com/restaurant/37192534/review/visitor#
토끼정 홍대,일식당,서울 마포구 잔다리로2길 13 1층~3층,https://pcmap.place.naver.com/restaurant/38314477/review/visitor#
25카츠 공덕점,돈가스,서울 마포구 마포대로 109 롯데캐슬지하1층 상가내,https://pcmap.place.naver.com/restaurant/36524036/review/visitor#
남해바다,생선회,서울 마포구 토정로37길 46 정우맨션 1층,https://pcmap.place.naver.com/restaurant/13575286/review/visitor#
레이지독 레터링케이크,케이크전문,서울 마포구 포은로8길 28-6 2층 레이지독케이크,https://pcmap.place.naver.com/restaurant/1342730817/review/visitor#
육미안 연남점,소고기구이,서울 마포구 동교로38길 5 2층,https://pcmap.place.naver.com/restaurant/1231465853/review/visitor#
망원동즉석우동 본점,"우동,소바",서울 마포구 동교로 83,https://pcmap.place.naver.com/restaurant/31583220/review/visitor#
로쏘 1924 나폴리 화덕피자 홍대점,피자,서울 마포구 홍익로 29 1층 로쏘 1924 나폴리 화덕피자,https://pcmap.place.naver.com/restaurant/1017474885/review/visitor#
갓잇 연남점,"멕시코,남미음식",서울 마포구 성미산로 161-13 1층,https://pcmap.place.naver.com/restaurant/1690354455/review/visitor#
더스테이크쥬벤쿠바 연남,양식,서울 마포구 동교로38길 27-5 4층 더스테이크쥬벤쿠바,https://pcmap.place.naver.com/restaurant/1324132180/review/visitor#
미쁘동 연남본점,일식당,서울 마포구 동교로38길 33-21 2층,https://pcmap.place.naver.com/restaurant/1685805793/review/visitor#
아오이토리,베이커리,서울 마포구 와우산로29길 8 K.C빌딩,https://pcmap.place.naver.com/restaurant/34658234/review/visitor#
발리문,아시아음식,서울 마포구 동교로 248-1 2층,https://pcmap.place.naver.com/restaurant/1305337580/review/visitor#
신수로,"육류,고기요리",서울 마포구 토정로 221,https://pcmap.place.naver.com/restaurant/1571809839/review/visitor#
부야스곱창 홍대본점,"곱창,막창,양",서울 마포구 어울마당로 136-13 2층,https://pcmap.place.naver.com/restaurant/32699943/review/visitor#
우미집1947 연남본점,한식,서울 마포구 성미산로 153-9 우미집,https://pcmap.place.naver.com/restaurant/1093809527/review/visitor#
홍대조폭떡볶이 홍대2호점,떡볶이,서울 마포구 홍익로6길 38 1층,https://pcmap.place.naver.com/restaurant/35560276/review/visitor#
루프탑어반비치,바(BAR),서울 마포구 독막로9길 38 6층,https://pcmap.place.naver.com/restaurant/1353029374/review/visitor#
붉은낙타,요리주점,서울 마포구 잔다리로 20-11 1층 붉은낙타,https://pcmap.place.naver.com/restaurant/1755908543/review/visitor#
칸스 홍대상수 본점,요리주점,서울 마포구 와우산로11길 9-9 1층 칸스 홍대상수 본점,https://pcmap.place.naver.com/restaurant/1245083675/review/visitor#
블루쇼파스타 연남,양식,서울 마포구 성미산로23길 46 1층,https://pcmap.place.naver.com/restaurant/1642547181/review/visitor#
유니의우아한식탁,이탈리아음식,서울 마포구 동교로38길 27-8 2층 유니의우아한식탁,https://pcmap.place.naver.com/restaurant/1869238855/review/visitor#
라라와 케이,와인,서울 마포구 토정로 28-8 1층 1호,https://pcmap.place.naver.com/restaurant/1819348295/review/visitor#
철길부산집 홍대직영점,요리주점,서울 마포구 양화로16길 34 1층 101호 부산집,https://pcmap.place.naver.com/restaurant/1637334023/review/visitor#
동동포차DDPC,술집,서울 마포구 독막로3길 30 1층,https://pcmap.place.naver.com/restaurant/1372736952/review/visitor#
초이다이닝,일식당,서울 마포구 동교로36길 3 지하1층,https://pcmap.place.naver.com/restaurant/1485118707/review/visitor#
역전회관 마포본점,한식,서울 마포구 토정로37길 47,https://pcmap.place.naver.com/restaurant/12913726/review/visitor#
영광보쌈,한식,서울 마포구 만리재로1길 14,https://pcmap.place.naver.com/restaurant/13159261/review/visitor#
최강금돈까스,돈가스,서울 마포구 월드컵로3길 31-30,https://pcmap.place.naver.com/restaurant/1508260607/review/visitor#
소이연남,태국음식,서울 마포구 동교로 267 1층,https://pcmap.place.naver.com/restaurant/35402809/review/visitor#
몰토베네,이탈리아음식,서울 마포구 성지3길 67 1층,https://pcmap.place.naver.com/restaurant/239322834/review/visitor#
합정공감,일식당,서울 마포구 양화로6길 49 2F,https://pcmap.place.naver.com/restaurant/1266638776/review/visitor#
빠넬로,이탈리아음식,서울 마포구 어울마당로5길 29,https://pcmap.place.naver.com/restaurant/33707338/review/visitor#
가츠신 본점,돈가스,서울 마포구 독막로2길 22 1층,https://pcmap.place.naver.com/restaurant/1099123355/review/visitor#
라뚜셩트,"카페,디저트","서울 마포구 포은로8길 20 1,2,3",https://pcmap.place.naver.com/restaurant/1561424368/review/visitor#
