가게 이름,업종구분,주소,URL
비스트로인타임 사당본점,요리주점,"서울 서초구 방배천로4길 15-2 1층, 2층",https://pcmap.place.naver.com/restaurant/1893478588/review/visitor#
스키당 교대점,샤브샤브,서울 서초구 서초중앙로22길 25 2층 202호,https://pcmap.place.naver.com/restaurant/1611310632/review/visitor#
서관면옥 교대본점,냉면,서울 서초구 서초대로56길 11,https://pcmap.place.naver.com/restaurant/1438690191/review/visitor#
서병장 교대점,한식,서울 서초구 서초중앙로20길 34-6 1층 서병장,https://pcmap.place.naver.com/restaurant/36282951/review/visitor#
토박이,한식,서울 서초구 반포대로39길 38 상은빌딩,https://pcmap.place.naver.com/restaurant/13344772/review/visitor#
옥소반 강남역점,샤브샤브,서울 서초구 서초대로78길 32 2층,https://pcmap.place.naver.com/restaurant/1293298872/review/visitor#
르지우,이탈리아음식,"서울 서초구 사평대로26길 40 리윤빌딩, 1층 르지우",https://pcmap.place.naver.com/restaurant/33152059/review/visitor#
비스트로누,이탈리아음식,서울 서초구 사평대로26길 26-6 3층,https://pcmap.place.naver.com/restaurant/36339304/review/visitor#
송계옥 교대점,닭요리,서울 서초구 서초대로48길 33 1층,https://pcmap.place.naver.com/restaurant/1254742263/review/visitor#
규스홈 레스토랑,이탈리아음식,서울 서초구 방배천로 62 1층 규스홈 레스토랑,https://pcmap.place.naver.com/restaurant/37822755/review/visitor#
영동족발 본점,"족발,보쌈",서울 서초구 남부순환로358길 8 1층 영동족발 본점,https://pcmap.place.naver.com/restaurant/12917286/review/visitor#
하이콴,베트남음식,서울 서초구 신반포로 340 1층,https://pcmap.place.naver.com/restaurant/1050425911/review/visitor#
서래쭈꾸미,주꾸미요리,서울 서초구 서래로5길 6 서래쭈꾸미,https://pcmap.place.naver.com/restaurant/37943817/review/visitor#
더 리버사이드호텔 따뚱 베이징덕,중식당,서울 서초구 강남대로107길 6 본관 2층,https://pcmap.place.naver.com/restaurant/20498842/review/visitor#
해몽,"육류,고기요리",서울 서초구 사평대로56길 8 2층 해몽,https://pcmap.place.naver.com/restaurant/11687518/review/visitor#
미테이블 교대직영점,양식,서울 서초구 반포대로30길 44-5 파크뷰빌딩 2층,https://pcmap.place.naver.com/restaurant/1977127648/review/visitor#
바른식시골보쌈&감자옹심이 시골보쌈&감자옹심이 사당별관,"족발,보쌈",서울 서초구 방배천로 12 1층,https://pcmap.place.naver.com/restaurant/35507549/review/visitor#
신사고집,돼지고기구이,서울 서초구 나루터로 70 1층101호,https://pcmap.place.naver.com/restaurant/935177677/review/visitor#
분코다이닝 사당점,이자카야,서울 서초구 방배천로4안길 26 2층 분코다이닝,https://pcmap.place.naver.com/restaurant/1615187452/review/visitor#
식껍 서초직영점,"육류,고기요리",서울 서초구 효령로 424 1층 식껍서초직영점,https://pcmap.place.naver.com/restaurant/1287285907/review/visitor#
고깃집열 논현역점,"육류,고기요리",서울 서초구 신반포로49길 12 지하1층,https://pcmap.place.naver.com/restaurant/1189223788/review/visitor#
돌짱,돼지고기구이,서울 서초구 서초대로23길 5 1층,https://pcmap.place.naver.com/restaurant/1921078090/review/visitor#
채미가 서초교대점,한정식,서울 서초구 법원로2길 15 길도빌딩,https://pcmap.place.naver.com/restaurant/13573571/review/visitor#
비노인빌라 Vino in Villa,이탈리아음식,서울 서초구 남부순환로319길 14 제이큐브데이터빌딩1층,https://pcmap.place.naver.com/restaurant/11694087/review/visitor#
